PM2.5,PM10,O3,NO2,SO2,CO,temperature,humidity,Hour,DayOfWeek,Is_Weekend,Month,Is_Heating,temperature_lag1,temperature_lag2,temperature_lag3,humidity_lag1,humidity_lag2,humidity_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag2,PM10_lag3,O3_lag1,O3_lag2,O3_lag3,NO2_lag1,NO2_lag2,NO2_lag3,SO2_lag1,SO2_lag2,SO2_lag3,CO_lag1,CO_lag2,CO_lag3,temp_rolling3_mean,humid_rolling3_mean,temp_rolling6_diff
70.0,103.0,41.0,67.0,3.0,0.9,4.0,86.0,8,3,0,2,1,2.8,2.2,2.0,90.0,92.0,93.0,74.0,77.0,78.0,108.0,111.0,112.0,35.0,33.0,32.0,72.0,75.0,76.0,3.0,3.0,3.0,1.0,1.1,1.2,3.0000000000000018,89.33333333333333,2.0
64.0,96.0,47.0,61.0,2.0,0.8,6.2,80.0,9,3,0,2,1,4.0,2.8,2.2,86.0,90.0,92.0,70.0,74.0,77.0,103.0,108.0,111.0,41.0,35.0,33.0,67.0,72.0,75.0,3.0,3.0,3.0,0.9,1.0,1.1,4.333333333333335,85.33333333333333,4.2
58.0,87.0,54.0,54.0,2.0,0.7,8.4,73.0,10,3,0,2,1,6.2,4.0,2.8,80.0,86.0,90.0,64.0,70.0,74.0,96.0,103.0,108.0,47.0,41.0,35.0,61.0,67.0,72.0,2.0,3.0,3.0,0.8,0.9,1.0,6.200000000000003,79.66666666666667,6.4
52.0,79.0,61.0,49.0,2.0,0.6,10.5,66.0,11,3,0,2,1,8.4,6.2,4.0,73.0,80.0,86.0,58.0,64.0,70.0,87.0,96.0,103.0,54.0,47.0,41.0,54.0,61.0,67.0,2.0,2.0,3.0,0.7,0.8,0.9,8.366666666666669,73.0,8.3
48.0,72.0,67.0,45.0,2.0,0.5,11.9,61.0,12,3,0,2,1,10.5,8.4,6.2,66.0,73.0,80.0,52.0,58.0,64.0,79.0,87.0,96.0,61.0,54.0,47.0,49.0,54.0,61.0,2.0,2.0,2.0,0.6,0.7,0.8,10.26666666666667,66.66666666666667,9.100000000000001
45.0,68.0,71.0,43.0,2.0,0.5,12.6,58.0,13,3,0,2,1,11.9,10.5,8.4,61.0,66.0,73.0,48.0,52.0,58.0,72.0,79.0,87.0,67.0,61.0,54.0,45.0,49.0,54.0,2.0,2.0,2.0,0.5,0.6,0.7,11.66666666666667,61.666666666666664,8.6
44.0,66.0,74.0,42.0,2.0,0.4,12.9,56.0,14,3,0,2,1,12.6,11.9,10.5,58.0,61.0,66.0,45.0,48.0,52.0,68.0,72.0,79.0,71.0,67.0,61.0,43.0,45.0,49.0,2.0,2.0,2.0,0.5,0.5,0.6,12.466666666666669,58.333333333333336,6.7
45.0,67.0,73.0,43.0,2.0,0.4,12.7,57.0,15,3,0,2,1,12.9,12.6,11.9,56.0,58.0,61.0,44.0,45.0,48.0,66.0,68.0,72.0,74.0,71.0,67.0,42.0,43.0,45.0,2.0,2.0,2.0,0.4,0.5,0.5,12.733333333333334,57.0,4.5
48.0,71.0,68.0,46.0,2.0,0.5,11.9,61.0,16,3,0,2,1,12.7,12.9,12.6,57.0,56.0,58.0,45.0,44.0,45.0,67.0,66.0,68.0,73.0,74.0,71.0,43.0,42.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,12.500000000000002,58.0,2.4000000000000004
54.0,78.0,61.0,52.0,3.0,0.6,10.0,68.0,17,3,0,2,1,11.9,12.7,12.9,61.0,57.0,56.0,48.0,45.0,44.0,71.0,67.0,66.0,68.0,73.0,74.0,46.0,43.0,42.0,2.0,2.0,2.0,0.5,0.4,0.4,11.533333333333337,62.0,2.9000000000000004
59.0,86.0,52.0,58.0,3.0,0.7,8.0,75.0,18,3,0,2,1,10.0,11.9,12.7,68.0,61.0,57.0,54.0,48.0,45.0,78.0,71.0,67.0,61.0,68.0,73.0,52.0,46.0,43.0,3.0,2.0,2.0,0.6,0.5,0.4,9.966666666666669,68.0,4.9
65.0,95.0,46.0,64.0,3.0,0.8,6.2,82.0,19,3,0,2,1,8.0,10.0,11.9,75.0,68.0,61.0,59.0,54.0,48.0,86.0,78.0,71.0,52.0,61.0,68.0,58.0,52.0,46.0,3.0,3.0,2.0,0.7,0.6,0.5,8.066666666666668,75.0,6.7
68.0,99.0,43.0,67.0,3.0,0.8,5.0,85.0,20,3,0,2,1,6.2,8.0,10.0,82.0,75.0,68.0,65.0,59.0,54.0,95.0,86.0,78.0,46.0,52.0,61.0,64.0,58.0,52.0,3.0,3.0,3.0,0.8,0.7,0.6,6.400000000000002,80.66666666666667,7.699999999999999
70.0,102.0,41.0,69.0,3.0,0.9,4.2,87.0,21,3,0,2,1,5.0,6.2,8.0,85.0,82.0,75.0,68.0,65.0,59.0,99.0,95.0,86.0,43.0,46.0,52.0,67.0,64.0,58.0,3.0,3.0,3.0,0.8,0.8,0.7,5.1333333333333355,84.66666666666667,7.7
72.0,104.0,39.0,70.0,3.0,0.9,3.7,88.0,22,3,0,2,1,4.2,5.0,6.2,87.0,85.0,82.0,70.0,68.0,65.0,102.0,99.0,95.0,41.0,43.0,46.0,69.0,67.0,64.0,3.0,3.0,3.0,0.9,0.8,0.8,4.300000000000002,86.66666666666667,6.3
73.0,106.0,38.0,71.0,3.0,1.0,3.3,89.0,23,3,0,2,1,3.7,4.2,5.0,88.0,87.0,85.0,72.0,70.0,68.0,104.0,102.0,99.0,39.0,41.0,43.0,70.0,69.0,67.0,3.0,3.0,3.0,0.9,0.9,0.8,3.7333333333333356,88.0,4.7
74.0,107.0,37.0,72.0,3.0,1.0,3.0,90.0,0,4,0,2,1,3.3,3.7,4.2,89.0,88.0,87.0,73.0,72.0,70.0,106.0,104.0,102.0,38.0,39.0,41.0,71.0,70.0,69.0,3.0,3.0,3.0,1.0,0.9,0.9,3.3333333333333353,89.0,3.2
75.0,109.0,36.0,73.0,3.0,1.1,2.7,91.0,1,4,0,2,1,3.0,3.3,3.7,90.0,89.0,88.0,74.0,73.0,72.0,107.0,106.0,104.0,37.0,38.0,39.0,72.0,71.0,70.0,3.0,3.0,3.0,1.0,1.0,0.9,3.0000000000000018,90.0,2.3
76.0,110.0,35.0,74.0,3.0,1.1,2.5,92.0,2,4,0,2,1,2.7,3.0,3.3,91.0,90.0,89.0,75.0,74.0,73.0,109.0,107.0,106.0,36.0,37.0,38.0,73.0,72.0,71.0,3.0,3.0,3.0,1.1,1.0,1.0,2.7333333333333356,91.0,1.7000000000000002
77.0,111.0,34.0,75.0,3.0,1.2,2.3,92.0,3,4,0,2,1,2.5,2.7,3.0,92.0,91.0,90.0,76.0,75.0,74.0,110.0,109.0,107.0,35.0,36.0,37.0,74.0,73.0,72.0,3.0,3.0,3.0,1.1,1.1,1.0,2.5000000000000018,91.66666666666667,1.4000000000000004
77.0,112.0,33.0,76.0,3.0,1.2,2.1,93.0,4,4,0,2,1,2.3,2.5,2.7,92.0,92.0,91.0,77.0,76.0,75.0,111.0,110.0,109.0,34.0,35.0,36.0,75.0,74.0,73.0,3.0,3.0,3.0,1.2,1.1,1.1,2.300000000000002,92.33333333333333,1.1999999999999997
78.0,112.0,32.0,76.0,3.0,1.2,2.0,93.0,5,4,0,2,1,2.1,2.3,2.5,93.0,92.0,92.0,77.0,77.0,76.0,112.0,111.0,110.0,33.0,34.0,35.0,76.0,75.0,74.0,3.0,3.0,3.0,1.2,1.2,1.1,2.133333333333335,92.66666666666667,1.0
77.0,111.0,33.0,75.0,3.0,1.1,2.2,92.0,6,4,0,2,1,2.0,2.1,2.3,93.0,93.0,92.0,78.0,77.0,77.0,112.0,112.0,111.0,32.0,33.0,34.0,76.0,76.0,75.0,3.0,3.0,3.0,1.2,1.2,1.2,2.100000000000002,92.66666666666667,0.7000000000000002
74.0,108.0,35.0,72.0,3.0,1.0,2.8,90.0,7,4,0,2,1,2.2,2.0,2.1,92.0,93.0,93.0,77.0,78.0,77.0,111.0,112.0,112.0,33.0,32.0,33.0,75.0,76.0,76.0,3.0,3.0,3.0,1.1,1.2,1.2,2.3333333333333353,91.66666666666667,0.7999999999999998
70.0,103.0,41.0,67.0,3.0,0.9,4.0,86.0,8,4,0,2,1,2.8,2.2,2.0,90.0,92.0,93.0,74.0,77.0,78.0,108.0,111.0,112.0,35.0,33.0,32.0,72.0,75.0,76.0,3.0,3.0,3.0,1.0,1.1,1.2,3.0000000000000018,89.33333333333333,2.0
64.0,96.0,47.0,61.0,2.0,0.8,6.2,80.0,9,4,0,2,1,4.0,2.8,2.2,86.0,90.0,92.0,70.0,74.0,77.0,103.0,108.0,111.0,41.0,35.0,33.0,67.0,72.0,75.0,3.0,3.0,3.0,0.9,1.0,1.1,4.333333333333335,85.33333333333333,4.2
58.0,87.0,54.0,54.0,2.0,0.7,8.4,73.0,10,4,0,2,1,6.2,4.0,2.8,80.0,86.0,90.0,64.0,70.0,74.0,96.0,103.0,108.0,47.0,41.0,35.0,61.0,67.0,72.0,2.0,3.0,3.0,0.8,0.9,1.0,6.200000000000003,79.66666666666667,6.4
52.0,79.0,61.0,49.0,2.0,0.6,10.5,66.0,11,4,0,2,1,8.4,6.2,4.0,73.0,80.0,86.0,58.0,64.0,70.0,87.0,96.0,103.0,54.0,47.0,41.0,54.0,61.0,67.0,2.0,2.0,3.0,0.7,0.8,0.9,8.366666666666669,73.0,8.3
48.0,72.0,67.0,45.0,2.0,0.5,11.9,61.0,12,4,0,2,1,10.5,8.4,6.2,66.0,73.0,80.0,52.0,58.0,64.0,79.0,87.0,96.0,61.0,54.0,47.0,49.0,54.0,61.0,2.0,2.0,2.0,0.6,0.7,0.8,10.26666666666667,66.66666666666667,9.100000000000001
45.0,68.0,71.0,43.0,2.0,0.5,12.6,58.0,13,4,0,2,1,11.9,10.5,8.4,61.0,66.0,73.0,48.0,52.0,58.0,72.0,79.0,87.0,67.0,61.0,54.0,45.0,49.0,54.0,2.0,2.0,2.0,0.5,0.6,0.7,11.66666666666667,61.666666666666664,8.6
44.0,66.0,74.0,42.0,2.0,0.4,12.9,56.0,14,4,0,2,1,12.6,11.9,10.5,58.0,61.0,66.0,45.0,48.0,52.0,68.0,72.0,79.0,71.0,67.0,61.0,43.0,45.0,49.0,2.0,2.0,2.0,0.5,0.5,0.6,12.466666666666669,58.333333333333336,6.7
45.0,67.0,73.0,43.0,2.0,0.4,12.7,57.0,15,4,0,2,1,12.9,12.6,11.9,56.0,58.0,61.0,44.0,45.0,48.0,66.0,68.0,72.0,74.0,71.0,67.0,42.0,43.0,45.0,2.0,2.0,2.0,0.4,0.5,0.5,12.733333333333334,57.0,4.5
48.0,71.0,68.0,46.0,2.0,0.5,11.9,61.0,16,4,0,2,1,12.7,12.9,12.6,57.0,56.0,58.0,45.0,44.0,45.0,67.0,66.0,68.0,73.0,74.0,71.0,43.0,42.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,12.500000000000002,58.0,2.4000000000000004
54.0,78.0,61.0,52.0,3.0,0.6,10.0,68.0,17,4,0,2,1,11.9,12.7,12.9,61.0,57.0,56.0,48.0,45.0,44.0,71.0,67.0,66.0,68.0,73.0,74.0,46.0,43.0,42.0,2.0,2.0,2.0,0.5,0.4,0.4,11.533333333333337,62.0,2.9000000000000004
59.0,86.0,52.0,58.0,3.0,0.7,8.0,75.0,18,4,0,2,1,10.0,11.9,12.7,68.0,61.0,57.0,54.0,48.0,45.0,78.0,71.0,67.0,61.0,68.0,73.0,52.0,46.0,43.0,3.0,2.0,2.0,0.6,0.5,0.4,9.966666666666669,68.0,4.9
65.0,95.0,46.0,64.0,3.0,0.8,6.2,82.0,19,4,0,2,1,8.0,10.0,11.9,75.0,68.0,61.0,59.0,54.0,48.0,86.0,78.0,71.0,52.0,61.0,68.0,58.0,52.0,46.0,3.0,3.0,2.0,0.7,0.6,0.5,8.066666666666668,75.0,6.7
68.0,99.0,43.0,67.0,3.0,0.8,5.0,85.0,20,4,0,2,1,6.2,8.0,10.0,82.0,75.0,68.0,65.0,59.0,54.0,95.0,86.0,78.0,46.0,52.0,61.0,64.0,58.0,52.0,3.0,3.0,3.0,0.8,0.7,0.6,6.400000000000002,80.66666666666667,7.699999999999999
70.0,102.0,41.0,69.0,3.0,0.9,4.2,87.0,21,4,0,2,1,5.0,6.2,8.0,85.0,82.0,75.0,68.0,65.0,59.0,99.0,95.0,86.0,43.0,46.0,52.0,67.0,64.0,58.0,3.0,3.0,3.0,0.8,0.8,0.7,5.1333333333333355,84.66666666666667,7.7
72.0,104.0,39.0,70.0,3.0,0.9,3.7,88.0,22,4,0,2,1,4.2,5.0,6.2,87.0,85.0,82.0,70.0,68.0,65.0,102.0,99.0,95.0,41.0,43.0,46.0,69.0,67.0,64.0,3.0,3.0,3.0,0.9,0.8,0.8,4.300000000000002,86.66666666666667,6.3
73.0,106.0,38.0,71.0,3.0,1.0,3.3,89.0,23,4,0,2,1,3.7,4.2,5.0,88.0,87.0,85.0,72.0,70.0,68.0,104.0,102.0,99.0,39.0,41.0,43.0,70.0,69.0,67.0,3.0,3.0,3.0,0.9,0.9,0.8,3.7333333333333356,88.0,4.7
74.0,107.0,37.0,72.0,3.0,1.0,3.0,90.0,0,5,1,2,1,3.3,3.7,4.2,89.0,88.0,87.0,73.0,72.0,70.0,106.0,104.0,102.0,38.0,39.0,41.0,71.0,70.0,69.0,3.0,3.0,3.0,1.0,0.9,0.9,3.3333333333333353,89.0,3.2
75.0,109.0,36.0,73.0,3.0,1.1,2.7,91.0,1,5,1,2,1,3.0,3.3,3.7,90.0,89.0,88.0,74.0,73.0,72.0,107.0,106.0,104.0,37.0,38.0,39.0,72.0,71.0,70.0,3.0,3.0,3.0,1.0,1.0,0.9,3.0000000000000018,90.0,2.3
76.0,110.0,35.0,74.0,3.0,1.1,2.5,92.0,2,5,1,2,1,2.7,3.0,3.3,91.0,90.0,89.0,75.0,74.0,73.0,109.0,107.0,106.0,36.0,37.0,38.0,73.0,72.0,71.0,3.0,3.0,3.0,1.1,1.0,1.0,2.7333333333333356,91.0,1.7000000000000002
77.0,111.0,34.0,75.0,3.0,1.2,2.3,92.0,3,5,1,2,1,2.5,2.7,3.0,92.0,91.0,90.0,76.0,75.0,74.0,110.0,109.0,107.0,35.0,36.0,37.0,74.0,73.0,72.0,3.0,3.0,3.0,1.1,1.1,1.0,2.5000000000000018,91.66666666666667,1.4000000000000004
77.0,112.0,33.0,76.0,3.0,1.2,2.1,93.0,4,5,1,2,1,2.3,2.5,2.7,92.0,92.0,91.0,77.0,76.0,75.0,111.0,110.0,109.0,34.0,35.0,36.0,75.0,74.0,73.0,3.0,3.0,3.0,1.2,1.1,1.1,2.300000000000002,92.33333333333333,1.1999999999999997
78.0,112.0,32.0,76.0,3.0,1.2,2.0,93.0,5,5,1,2,1,2.1,2.3,2.5,93.0,92.0,92.0,77.0,77.0,76.0,112.0,111.0,110.0,33.0,34.0,35.0,76.0,75.0,74.0,3.0,3.0,3.0,1.2,1.2,1.1,2.133333333333335,92.66666666666667,1.0
77.0,111.0,33.0,75.0,3.0,1.1,2.2,92.0,6,5,1,2,1,2.0,2.1,2.3,93.0,93.0,92.0,78.0,77.0,77.0,112.0,112.0,111.0,32.0,33.0,34.0,76.0,76.0,75.0,3.0,3.0,3.0,1.2,1.2,1.2,2.100000000000002,92.66666666666667,0.7000000000000002
74.0,108.0,35.0,72.0,3.0,1.0,2.8,90.0,7,5,1,2,1,2.2,2.0,2.1,92.0,93.0,93.0,77.0,78.0,77.0,111.0,112.0,112.0,33.0,32.0,33.0,75.0,76.0,76.0,3.0,3.0,3.0,1.1,1.2,1.2,2.3333333333333353,91.66666666666667,0.7999999999999998
70.0,103.0,41.0,67.0,3.0,0.9,4.0,86.0,8,5,1,2,1,2.8,2.2,2.0,90.0,92.0,93.0,74.0,77.0,78.0,108.0,111.0,112.0,35.0,33.0,32.0,72.0,75.0,76.0,3.0,3.0,3.0,1.0,1.1,1.2,3.0000000000000018,89.33333333333333,2.0
64.0,96.0,47.0,61.0,2.0,0.8,6.2,80.0,9,5,1,2,1,4.0,2.8,2.2,86.0,90.0,92.0,70.0,74.0,77.0,103.0,108.0,111.0,41.0,35.0,33.0,67.0,72.0,75.0,3.0,3.0,3.0,0.9,1.0,1.1,4.333333333333335,85.33333333333333,4.2
58.0,87.0,54.0,54.0,2.0,0.7,8.4,73.0,10,5,1,2,1,6.2,4.0,2.8,80.0,86.0,90.0,64.0,70.0,74.0,96.0,103.0,108.0,47.0,41.0,35.0,61.0,67.0,72.0,2.0,3.0,3.0,0.8,0.9,1.0,6.200000000000003,79.66666666666667,6.4
52.0,79.0,61.0,49.0,2.0,0.6,10.5,66.0,11,5,1,2,1,8.4,6.2,4.0,73.0,80.0,86.0,58.0,64.0,70.0,87.0,96.0,103.0,54.0,47.0,41.0,54.0,61.0,67.0,2.0,2.0,3.0,0.7,0.8,0.9,8.366666666666669,73.0,8.3
48.0,72.0,67.0,45.0,2.0,0.5,11.9,61.0,12,5,1,2,1,10.5,8.4,6.2,66.0,73.0,80.0,52.0,58.0,64.0,79.0,87.0,96.0,61.0,54.0,47.0,49.0,54.0,61.0,2.0,2.0,2.0,0.6,0.7,0.8,10.26666666666667,66.66666666666667,9.100000000000001
45.0,68.0,71.0,43.0,2.0,0.5,12.6,58.0,13,5,1,2,1,11.9,10.5,8.4,61.0,66.0,73.0,48.0,52.0,58.0,72.0,79.0,87.0,67.0,61.0,54.0,45.0,49.0,54.0,2.0,2.0,2.0,0.5,0.6,0.7,11.66666666666667,61.666666666666664,8.6
44.0,66.0,74.0,42.0,2.0,0.4,12.9,56.0,14,5,1,2,1,12.6,11.9,10.5,58.0,61.0,66.0,45.0,48.0,52.0,68.0,72.0,79.0,71.0,67.0,61.0,43.0,45.0,49.0,2.0,2.0,2.0,0.5,0.5,0.6,12.466666666666669,58.333333333333336,6.7
45.0,67.0,73.0,43.0,2.0,0.4,12.7,57.0,15,5,1,2,1,12.9,12.6,11.9,56.0,58.0,61.0,44.0,45.0,48.0,66.0,68.0,72.0,74.0,71.0,67.0,42.0,43.0,45.0,2.0,2.0,2.0,0.4,0.5,0.5,12.733333333333334,57.0,4.5
48.0,71.0,68.0,46.0,2.0,0.5,11.9,61.0,16,5,1,2,1,12.7,12.9,12.6,57.0,56.0,58.0,45.0,44.0,45.0,67.0,66.0,68.0,73.0,74.0,71.0,43.0,42.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,12.500000000000002,58.0,2.4000000000000004
54.0,78.0,61.0,52.0,3.0,0.6,10.0,68.0,17,5,1,2,1,11.9,12.7,12.9,61.0,57.0,56.0,48.0,45.0,44.0,71.0,67.0,66.0,68.0,73.0,74.0,46.0,43.0,42.0,2.0,2.0,2.0,0.5,0.4,0.4,11.533333333333337,62.0,2.9000000000000004
59.0,86.0,52.0,58.0,3.0,0.7,8.0,75.0,18,5,1,2,1,10.0,11.9,12.7,68.0,61.0,57.0,54.0,48.0,45.0,78.0,71.0,67.0,61.0,68.0,73.0,52.0,46.0,43.0,3.0,2.0,2.0,0.6,0.5,0.4,9.966666666666669,68.0,4.9
65.0,95.0,46.0,64.0,3.0,0.8,6.2,82.0,19,5,1,2,1,8.0,10.0,11.9,75.0,68.0,61.0,59.0,54.0,48.0,86.0,78.0,71.0,52.0,61.0,68.0,58.0,52.0,46.0,3.0,3.0,2.0,0.7,0.6,0.5,8.066666666666668,75.0,6.7
68.0,99.0,43.0,67.0,3.0,0.8,5.0,85.0,20,5,1,2,1,6.2,8.0,10.0,82.0,75.0,68.0,65.0,59.0,54.0,95.0,86.0,78.0,46.0,52.0,61.0,64.0,58.0,52.0,3.0,3.0,3.0,0.8,0.7,0.6,6.400000000000002,80.66666666666667,7.699999999999999
70.0,102.0,41.0,69.0,3.0,0.9,4.2,87.0,21,5,1,2,1,5.0,6.2,8.0,85.0,82.0,75.0,68.0,65.0,59.0,99.0,95.0,86.0,43.0,46.0,52.0,67.0,64.0,58.0,3.0,3.0,3.0,0.8,0.8,0.7,5.1333333333333355,84.66666666666667,7.7
72.0,104.0,39.0,70.0,3.0,0.9,3.7,88.0,22,5,1,2,1,4.2,5.0,6.2,87.0,85.0,82.0,70.0,68.0,65.0,102.0,99.0,95.0,41.0,43.0,46.0,69.0,67.0,64.0,3.0,3.0,3.0,0.9,0.8,0.8,4.300000000000002,86.66666666666667,6.3
73.0,106.0,38.0,71.0,3.0,1.0,3.3,89.0,23,5,1,2,1,3.7,4.2,5.0,88.0,87.0,85.0,72.0,70.0,68.0,104.0,102.0,99.0,39.0,41.0,43.0,70.0,69.0,67.0,3.0,3.0,3.0,0.9,0.9,0.8,3.7333333333333356,88.0,4.7
74.0,107.0,37.0,72.0,3.0,1.0,3.0,90.0,0,6,1,2,1,3.3,3.7,4.2,89.0,88.0,87.0,73.0,72.0,70.0,106.0,104.0,102.0,38.0,39.0,41.0,71.0,70.0,69.0,3.0,3.0,3.0,1.0,0.9,0.9,3.3333333333333353,89.0,3.2
75.0,109.0,36.0,73.0,3.0,1.1,2.7,91.0,1,6,1,2,1,3.0,3.3,3.7,90.0,89.0,88.0,74.0,73.0,72.0,107.0,106.0,104.0,37.0,38.0,39.0,72.0,71.0,70.0,3.0,3.0,3.0,1.0,1.0,0.9,3.0000000000000018,90.0,2.3
76.0,110.0,35.0,74.0,3.0,1.1,2.5,92.0,2,6,1,2,1,2.7,3.0,3.3,91.0,90.0,89.0,75.0,74.0,73.0,109.0,107.0,106.0,36.0,37.0,38.0,73.0,72.0,71.0,3.0,3.0,3.0,1.1,1.0,1.0,2.7333333333333356,91.0,1.7000000000000002
77.0,111.0,34.0,75.0,3.0,1.2,2.3,92.0,3,6,1,2,1,2.5,2.7,3.0,92.0,91.0,90.0,76.0,75.0,74.0,110.0,109.0,107.0,35.0,36.0,37.0,74.0,73.0,72.0,3.0,3.0,3.0,1.1,1.1,1.0,2.5000000000000018,91.66666666666667,1.4000000000000004
77.0,112.0,33.0,76.0,3.0,1.2,2.1,93.0,4,6,1,2,1,2.3,2.5,2.7,92.0,92.0,91.0,77.0,76.0,75.0,111.0,110.0,109.0,34.0,35.0,36.0,75.0,74.0,73.0,3.0,3.0,3.0,1.2,1.1,1.1,2.300000000000002,92.33333333333333,1.1999999999999997
78.0,112.0,32.0,76.0,3.0,1.2,2.0,93.0,5,6,1,2,1,2.1,2.3,2.5,93.0,92.0,92.0,77.0,77.0,76.0,112.0,111.0,110.0,33.0,34.0,35.0,76.0,75.0,74.0,3.0,3.0,3.0,1.2,1.2,1.1,2.133333333333335,92.66666666666667,1.0
77.0,111.0,33.0,75.0,3.0,1.1,2.2,92.0,6,6,1,2,1,2.0,2.1,2.3,93.0,93.0,92.0,78.0,77.0,77.0,112.0,112.0,111.0,32.0,33.0,34.0,76.0,76.0,75.0,3.0,3.0,3.0,1.2,1.2,1.2,2.100000000000002,92.66666666666667,0.7000000000000002
74.0,108.0,35.0,72.0,3.0,1.0,2.8,90.0,7,6,1,2,1,2.2,2.0,2.1,92.0,93.0,93.0,77.0,78.0,77.0,111.0,112.0,112.0,33.0,32.0,33.0,75.0,76.0,76.0,3.0,3.0,3.0,1.1,1.2,1.2,2.3333333333333353,91.66666666666667,0.7999999999999998
70.0,103.0,41.0,67.0,3.0,0.9,4.0,86.0,8,6,1,2,1,2.8,2.2,2.0,90.0,92.0,93.0,74.0,77.0,78.0,108.0,111.0,112.0,35.0,33.0,32.0,72.0,75.0,76.0,3.0,3.0,3.0,1.0,1.1,1.2,3.0000000000000018,89.33333333333333,2.0
64.0,96.0,47.0,61.0,2.0,0.8,6.2,80.0,9,6,1,2,1,4.0,2.8,2.2,86.0,90.0,92.0,70.0,74.0,77.0,103.0,108.0,111.0,41.0,35.0,33.0,67.0,72.0,75.0,3.0,3.0,3.0,0.9,1.0,1.1,4.333333333333335,85.33333333333333,4.2
58.0,87.0,54.0,54.0,2.0,0.7,8.4,73.0,10,6,1,2,1,6.2,4.0,2.8,80.0,86.0,90.0,64.0,70.0,74.0,96.0,103.0,108.0,47.0,41.0,35.0,61.0,67.0,72.0,2.0,3.0,3.0,0.8,0.9,1.0,6.200000000000003,79.66666666666667,6.4
52.0,79.0,61.0,49.0,2.0,0.6,10.5,66.0,11,6,1,2,1,8.4,6.2,4.0,73.0,80.0,86.0,58.0,64.0,70.0,87.0,96.0,103.0,54.0,47.0,41.0,54.0,61.0,67.0,2.0,2.0,3.0,0.7,0.8,0.9,8.366666666666669,73.0,8.3
48.0,72.0,67.0,45.0,2.0,0.5,11.9,61.0,12,6,1,2,1,10.5,8.4,6.2,66.0,73.0,80.0,52.0,58.0,64.0,79.0,87.0,96.0,61.0,54.0,47.0,49.0,54.0,61.0,2.0,2.0,2.0,0.6,0.7,0.8,10.26666666666667,66.66666666666667,9.100000000000001
45.0,68.0,71.0,43.0,2.0,0.5,12.6,58.0,13,6,1,2,1,11.9,10.5,8.4,61.0,66.0,73.0,48.0,52.0,58.0,72.0,79.0,87.0,67.0,61.0,54.0,45.0,49.0,54.0,2.0,2.0,2.0,0.5,0.6,0.7,11.66666666666667,61.666666666666664,8.6
44.0,66.0,74.0,42.0,2.0,0.4,12.9,56.0,14,6,1,2,1,12.6,11.9,10.5,58.0,61.0,66.0,45.0,48.0,52.0,68.0,72.0,79.0,71.0,67.0,61.0,43.0,45.0,49.0,2.0,2.0,2.0,0.5,0.5,0.6,12.466666666666669,58.333333333333336,6.7
45.0,67.0,73.0,43.0,2.0,0.4,12.7,57.0,15,6,1,2,1,12.9,12.6,11.9,56.0,58.0,61.0,44.0,45.0,48.0,66.0,68.0,72.0,74.0,71.0,67.0,42.0,43.0,45.0,2.0,2.0,2.0,0.4,0.5,0.5,12.733333333333334,57.0,4.5
48.0,71.0,68.0,46.0,2.0,0.5,11.9,61.0,16,6,1,2,1,12.7,12.9,12.6,57.0,56.0,58.0,45.0,44.0,45.0,67.0,66.0,68.0,73.0,74.0,71.0,43.0,42.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,12.500000000000002,58.0,2.4000000000000004
54.0,78.0,61.0,52.0,3.0,0.6,10.0,68.0,17,6,1,2,1,11.9,12.7,12.9,61.0,57.0,56.0,48.0,45.0,44.0,71.0,67.0,66.0,68.0,73.0,74.0,46.0,43.0,42.0,2.0,2.0,2.0,0.5,0.4,0.4,11.533333333333337,62.0,2.9000000000000004
59.0,86.0,52.0,58.0,3.0,0.7,8.0,75.0,18,6,1,2,1,10.0,11.9,12.7,68.0,61.0,57.0,54.0,48.0,45.0,78.0,71.0,67.0,61.0,68.0,73.0,52.0,46.0,43.0,3.0,2.0,2.0,0.6,0.5,0.4,9.966666666666669,68.0,4.9
65.0,95.0,46.0,64.0,3.0,0.8,6.2,82.0,19,6,1,2,1,8.0,10.0,11.9,75.0,68.0,61.0,59.0,54.0,48.0,86.0,78.0,71.0,52.0,61.0,68.0,58.0,52.0,46.0,3.0,3.0,2.0,0.7,0.6,0.5,8.066666666666668,75.0,6.7
68.0,99.0,43.0,67.0,3.0,0.8,5.0,85.0,20,6,1,2,1,6.2,8.0,10.0,82.0,75.0,68.0,65.0,59.0,54.0,95.0,86.0,78.0,46.0,52.0,61.0,64.0,58.0,52.0,3.0,3.0,3.0,0.8,0.7,0.6,6.400000000000002,80.66666666666667,7.699999999999999
70.0,102.0,41.0,69.0,3.0,0.9,4.2,87.0,21,6,1,2,1,5.0,6.2,8.0,85.0,82.0,75.0,68.0,65.0,59.0,99.0,95.0,86.0,43.0,46.0,52.0,67.0,64.0,58.0,3.0,3.0,3.0,0.8,0.8,0.7,5.1333333333333355,84.66666666666667,7.7
